entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
868,139564,727,243,4172,7,1581363300.0,1581363480.0,20200210 14:35,20200210 14:38,34
869,138380,505,375,31162,67,1581391920.0,1581393960.0,20200210 22:32,20200210 23:06,1
870,140137,137,535,34888,59,1581349620.0,1581351360.0,20200210 10:47,20200210 11:16,9
871,140272,726,631,9013,35,1581357780.0,1581358860.0,20200210 13:03,20200210 13:21,33
872,139537,727,0,4938,13,1581378780.0,1581379140.0,20200210 18:53,20200210 18:59,34
873,138781,141,403,9412,19,1581348540.0,1581349140.0,20200210 10:29,20200210 10:39,14
874,138846,142,58,9432,26,1581364620.0,1581365400.0,20200210 14:57,20200210 15:10,14
875,139308,150,432,0,172,1581379800.0,1581384360.0,20200210 19:10,20200210 20:26,2
876,138546,506,1645,28814,36,1581352680.0,1581353760.0,20200210 11:38,20200210 11:56,10A
877,139277,150,365,19891,32,1581366000.0,1581366960.0,20200210 15:20,20200210 15:36,2
878,140103,107,49,36181,75,1581349740.0,1581352020.0,20200210 10:49,20200210 11:27,9
879,140295,722,439,8906,29,1581359040.0,1581359880.0,20200210 13:24,20200210 13:38,33
880,139563,727,435,4922,9,1581362040.0,1581362280.0,20200210 14:14,20200210 14:18,34
881,139727,139,0,72423,145,1581372060.0,1581376440.0,20200210 17:01,20200210 18:14,4
882,139757,753,74,72802,119,1581384300.0,1581387840.0,20200210 20:25,20200210 21:24,4
883,139645,132,418,87822,138,1581332400.0,1581336540.0,20200210 06:00,20200210 07:09,PO
884,138831,141,59,9160,30,1581368940.0,1581369780.0,20200210 16:09,20200210 16:23,14
885,139711,150,0,72707,140,1581339300.0,1581343560.0,20200210 07:55,20200210 09:06,4
886,138760,143,403,9407,18,1581346740.0,1581347280.0,20200210 09:59,20200210 10:08,14
887,140118,132,900,36274,73,1581354600.0,1581356760.0,20200210 12:10,20200210 12:46,9
