entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
523,138730,105,49,32932,62,1582064220.0,1582066080.0,20200218 17:17,20200218 17:48,13
524,140351,727,8057,8057,1,1582076640.0,1582076640.0,20200218 20:44,20200218 20:44,33
525,140349,730,293,8974,24,1582083300.0,1582083960.0,20200218 22:35,20200218 22:46,33
526,138856,144,96,9539,20,1582067940.0,1582068540.0,20200218 18:19,20200218 18:29,14
527,138847,144,0,9676,20,1582057140.0,1582057740.0,20200218 15:19,20200218 15:29,14
528,140114,120,141,51867,87,1582047240.0,1582049820.0,20200218 12:34,20200218 13:17,9
529,140100,113,83,35583,46,1582033860.0,1582035240.0,20200218 08:51,20200218 09:14,9
530,138754,142,58,9539,31,1582029960.0,1582030860.0,20200218 07:46,20200218 08:01,14
531,139146,110,376,49561,80,1582042500.0,1582044900.0,20200218 11:15,20200218 11:55,16
532,138898,143,322,7030,14,1582030080.0,1582030440.0,20200218 07:48,20200218 07:54,14
533,140457,718,220,8155,32,1582063740.0,1582064700.0,20200218 17:09,20200218 17:25,33
534,138419,139,0,40705,72,1582066740.0,1582068900.0,20200218 17:59,20200218 18:35,1
535,139664,147,375,73585,106,1582075860.0,1582079040.0,20200218 20:31,20200218 21:24,4
536,138421,149,302,40223,50,1582070760.0,1582072260.0,20200218 19:06,20200218 19:31,1
537,139737,503,91,92080,280,1582072500.0,1582080300.0,20200218 19:35,20200218 21:45,4
538,138900,143,317,6756,13,1582033800.0,1582034160.0,20200218 08:50,20200218 08:56,14
539,138749,131,1719,34781,54,1582061040.0,1582062660.0,20200218 16:24,20200218 16:51,13
540,138642,124,0,56963,109,1582062120.0,1582065360.0,20200218 16:42,20200218 17:36,PO
541,139450,103,405,33340,59,1582049700.0,1582051440.0,20200218 13:15,20200218 13:44,28
542,139745,117,0,72741,130,1582073700.0,1582077600.0,20200218 19:55,20200218 21:00,4
543,140123,112,62,36042,81,1582027200.0,1582029600.0,20200218 07:00,20200218 07:40,9
544,138641,104,63,40459,62,1582061040.0,1582062900.0,20200218 16:24,20200218 16:55,10G
545,138727,105,49,32099,51,1582053600.0,1582055160.0,20200218 14:20,20200218 14:46,13
546,140144,120,65,34517,55,1582049880.0,1582051500.0,20200218 13:18,20200218 13:45,9
547,138657,139,91,37745,73,1582027800.0,1582029960.0,20200218 07:10,20200218 07:46,10G
548,140116,135,49,36121,67,1582062720.0,1582064760.0,20200218 16:52,20200218 17:26,9
549,138789,144,59,9036,29,1582039920.0,1582040760.0,20200218 10:32,20200218 10:46,14
550,139751,501,102,72795,141,1582059600.0,1582063860.0,20200218 16:00,20200218 17:11,4
551,139276,504,418,36265,250,1582052460.0,1582059960.0,20200218 14:01,20200218 16:06,PO
552,138939,142,2484,7263,21,1582062540.0,1582063260.0,20200218 16:49,20200218 17:01,14
553,140313,718,267,8868,26,1582064700.0,1582065480.0,20200218 17:25,20200218 17:38,33
554,139990,139,42,416,98,1582030020.0,1582032360.0,20200218 07:47,20200218 08:26,7
555,139272,752,91,19905,35,1582032600.0,1582033620.0,20200218 08:30,20200218 08:47,2
556,138350,124,511,31151,58,1582035600.0,1582037340.0,20200218 09:20,20200218 09:49,1
557,139129,136,0,65588,91,1582045140.0,1582047900.0,20200218 11:59,20200218 12:45,16
558,140468,718,70,8059,39,1582070700.0,1582071900.0,20200218 19:05,20200218 19:25,33
