entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
736,140036,139,432,53073,52,1582810200.0,1582811700.0,20200227 08:30,20200227 08:55,8
737,139755,148,0,392,367,1582848120.0,1582858560.0,20200227 19:02,20200227 21:56,4
738,139668,132,418,87757,144,1582838280.0,1582842600.0,20200227 16:18,20200227 17:30,PO
739,139758,124,381,416,223,1582861260.0,1582867320.0,20200227 22:41,20200228 00:22,4
740,138563,101,117,364,134,1582805940.0,1582809360.0,20200227 07:19,20200227 08:16,10A
741,138398,148,0,40359,70,1582811580.0,1582813680.0,20200227 08:53,20200227 09:28,1
742,138886,142,118,7240,22,1582810920.0,1582811580.0,20200227 08:42,20200227 08:53,14
743,139682,130,0,87708,170,1582817280.0,1582822380.0,20200227 10:28,20200227 11:53,4
744,140025,139,0,12807,24,1582835760.0,1582836480.0,20200227 15:36,20200227 15:48,8
745,140102,127,377,36259,65,1582814520.0,1582816440.0,20200227 09:42,20200227 10:14,9
746,139666,132,434,72835,99,1582815840.0,1582818840.0,20200227 10:04,20200227 10:54,4
747,140037,139,532,53121,78,1582812360.0,1582814700.0,20200227 09:06,20200227 09:45,8
748,140265,727,56,8925,34,1582816680.0,1582817700.0,20200227 10:18,20200227 10:35,33
749,139433,101,91,35593,44,1582831740.0,1582833060.0,20200227 14:29,20200227 14:51,28
750,138883,142,322,7263,22,1582807200.0,1582807860.0,20200227 07:40,20200227 07:51,14
751,138853,141,68,9662,24,1582841820.0,1582842480.0,20200227 17:17,20200227 17:28,14
752,138566,128,1645,26136,31,1582842180.0,1582843080.0,20200227 17:23,20200227 17:38,10A
753,138823,141,0,9556,23,1582828680.0,1582829340.0,20200227 13:38,20200227 13:49,14
754,140281,718,2537,8918,39,1582842780.0,1582843920.0,20200227 17:33,20200227 17:52,33
755,139759,119,0,83711,109,1582844640.0,1582847940.0,20200227 18:04,20200227 18:59,4
756,138751,142,418,17149,51,1582805700.0,1582807200.0,20200227 07:15,20200227 07:40,PO
757,140109,140,377,36127,67,1582827960.0,1582829940.0,20200227 13:26,20200227 13:59,9
758,138632,131,453,38051,81,1582843560.0,1582845960.0,20200227 17:46,20200227 18:26,10G
759,139314,147,654,13801,35,1582810080.0,1582811100.0,20200227 08:28,20200227 08:45,21
760,139568,726,39,4974,14,1582836060.0,1582836480.0,20200227 15:41,20200227 15:48,34
761,140121,149,29322,36318,13,1582848000.0,1582848360.0,20200227 19:00,20200227 19:06,9
762,138754,142,70,9044,25,1582807860.0,1582808640.0,20200227 07:51,20200227 08:04,14
763,138732,125,418,48735,76,1582832160.0,1582834440.0,20200227 14:36,20200227 15:14,PO
764,139315,147,472,13744,24,1582814280.0,1582814940.0,20200227 09:38,20200227 09:49,21
765,140325,703,482,9052,51,1582849020.0,1582849920.0,20200227 19:17,20200227 19:32,33
766,138745,117,142,34781,66,1582836300.0,1582838280.0,20200227 15:45,20200227 16:18,13
767,139155,117,357,53022,73,1582810860.0,1582813020.0,20200227 08:41,20200227 09:17,16
768,139669,501,375,73563,123,1582830060.0,1582833780.0,20200227 14:01,20200227 15:03,4
769,140502,703,1292,8088,29,1582841760.0,1582842600.0,20200227 17:16,20200227 17:30,33
770,139099,138,0,41178,64,1582798680.0,1582800840.0,20200227 05:18,20200227 05:54,PO
771,138990,141,322,7070,21,1582849560.0,1582850100.0,20200227 19:26,20200227 19:35,14
772,139504,726,223,5197,38,1582810740.0,1582811880.0,20200227 08:39,20200227 08:58,34
773,139677,504,192,73585,104,1582858920.0,1582862040.0,20200227 22:02,20200227 22:54,4
774,139706,145,99,72742,119,1582801800.0,1582805400.0,20200227 06:10,20200227 07:10,4
775,139165,111,11223,71388,112,1582825260.0,1582828020.0,20200227 12:41,20200227 13:27,16
776,138925,141,322,6812,17,1582823760.0,1582824240.0,20200227 12:16,20200227 12:24,14
777,140353,703,166,7916,22,1582835400.0,1582836000.0,20200227 15:30,20200227 15:40,33
778,140464,727,385,8225,21,1582846620.0,1582847220.0,20200227 18:37,20200227 18:47,33
779,138394,131,0,40577,67,1582819860.0,1582821840.0,20200227 11:11,20200227 11:44,1
780,138901,143,122,7107,18,1582812720.0,1582813200.0,20200227 09:12,20200227 09:20,14
781,140393,718,69,8235,28,1582825560.0,1582826400.0,20200227 12:46,20200227 13:00,33
782,138638,115,376,41228,57,1582805100.0,1582806780.0,20200227 07:05,20200227 07:33,10G
783,138929,142,322,7018,17,1582828740.0,1582829220.0,20200227 13:39,20200227 13:47,14
784,138933,142,322,7034,17,1582833600.0,1582834080.0,20200227 15:00,20200227 15:08,14
785,138949,143,322,7048,14,1582826520.0,1582826880.0,20200227 13:02,20200227 13:08,14
786,138908,143,322,6305,14,1582822800.0,1582823160.0,20200227 12:00,20200227 12:06,14
787,139295,149,57,15050,26,1582823640.0,1582824420.0,20200227 12:14,20200227 12:27,2
788,139118,105,1059,24731,40,1582840080.0,1582841280.0,20200227 16:48,20200227 17:08,15
789,138815,142,0,9662,27,1582849140.0,1582849980.0,20200227 19:19,20200227 19:33,14
790,139715,505,0,72756,107,1582797840.0,1582801080.0,20200227 05:04,20200227 05:58,4
791,139143,149,453,49564,69,1582841940.0,1582844040.0,20200227 17:19,20200227 17:54,16
792,139250,103,1324,61318,98,1582811880.0,1582814820.0,20200227 08:58,20200227 09:47,19
793,139299,145,95,15063,24,1582831920.0,1582832580.0,20200227 14:32,20200227 14:43,2
794,138662,144,145,11465,116,1582836600.0,1582840080.0,20200227 15:50,20200227 16:48,10G
795,138648,122,8335,37861,94,1582831800.0,1582834620.0,20200227 14:30,20200227 15:17,PO
796,138941,142,322,6756,12,1582842960.0,1582843260.0,20200227 17:36,20200227 17:41,14
797,140449,727,0,8180,33,1582826520.0,1582827480.0,20200227 13:02,20200227 13:18,33
798,140230,718,113,9053,27,1582808280.0,1582809120.0,20200227 07:58,20200227 08:12,33
799,140028,139,219,12390,19,1582843140.0,1582843680.0,20200227 17:39,20200227 17:48,8
800,138951,141,107,7025,12,1582825680.0,1582826040.0,20200227 12:48,20200227 12:54,14
801,139163,149,157,11465,132,1582858980.0,1582862280.0,20200227 22:03,20200227 22:58,16
802,139991,135,375,385,68,1582814940.0,1582816980.0,20200227 09:49,20200227 10:23,7
803,138671,128,0,37793,70,1582817460.0,1582819560.0,20200227 10:31,20200227 11:06,10G
804,139646,501,42,73585,109,1582802940.0,1582806240.0,20200227 06:29,20200227 07:24,4
805,138538,752,404,30069,68,1582808700.0,1582810740.0,20200227 08:05,20200227 08:39,10A
806,138981,141,322,7019,13,1582839120.0,1582839480.0,20200227 16:32,20200227 16:38,14
807,138723,134,49,32813,42,1582812960.0,1582814220.0,20200227 09:16,20200227 09:37,13
808,139700,501,99,416,214,1582813500.0,1582819320.0,20200227 09:25,20200227 11:02,4
809,139431,101,91,35404,47,1582837560.0,1582839000.0,20200227 16:06,20200227 16:30,28
810,140280,703,166,7185,22,1582841100.0,1582841760.0,20200227 17:05,20200227 17:16,33
811,140291,730,4447,8766,40,1582841400.0,1582842540.0,20200227 17:10,20200227 17:29,33
812,139705,115,355,72792,98,1582817220.0,1582820160.0,20200227 10:27,20200227 11:16,4
813,140952,128,11,70115,76,1582845660.0,1582847940.0,20200227 18:21,20200227 18:59,3
814,140321,730,279,7179,24,1582847280.0,1582847940.0,20200227 18:48,20200227 18:59,33
815,138793,141,0,9627,21,1582823160.0,1582823760.0,20200227 12:06,20200227 12:16,14
816,139990,126,220,364,126,1582807860.0,1582812780.0,20200227 07:51,20200227 09:13,7
817,139724,119,381,91912,151,1582829100.0,1582833660.0,20200227 13:45,20200227 15:01,4
818,139333,505,62,13763,54,1582857000.0,1582858620.0,20200227 21:30,20200227 21:57,21
819,139661,134,375,72675,122,1582841280.0,1582844940.0,20200227 17:08,20200227 18:09,4
820,140953,143,403,9662,26,1582852260.0,1582853040.0,20200227 20:11,20200227 20:24,14
821,139246,140,529,61477,102,1582807380.0,1582810440.0,20200227 07:43,20200227 08:34,19
822,139756,150,381,416,203,1582829340.0,1582834860.0,20200227 13:49,20200227 15:21,4
823,139442,110,750,35346,40,1582808820.0,1582809960.0,20200227 08:07,20200227 08:26,28
824,138855,141,0,8624,27,1582844040.0,1582844820.0,20200227 17:54,20200227 18:07,14
825,139334,505,62,13553,45,1582849920.0,1582851240.0,20200227 19:32,20200227 19:54,21
826,139301,145,0,15062,27,1582836060.0,1582836840.0,20200227 15:41,20200227 15:54,2
827,139429,101,91,35283,56,1582843680.0,1582845360.0,20200227 17:48,20200227 18:16,28
828,140329,727,56,8996,39,1582850820.0,1582852020.0,20200227 19:47,20200227 20:07,33
829,139434,101,196,35127,39,1582828800.0,1582829940.0,20200227 13:40,20200227 13:59,28
830,138554,135,398,26368,47,1582862460.0,1582863840.0,20200227 23:01,20200227 23:24,10A
831,140399,145,768,794,11,1582821180.0,1582821540.0,20200227 11:33,20200227 11:39,33
832,140411,727,0,8158,26,1582821420.0,1582822140.0,20200227 11:37,20200227 11:49,33
833,140488,718,70,8262,26,1582858320.0,1582859040.0,20200227 21:52,20200227 22:04,33
834,140950,113,416,416,34,1582848000.0,1582848420.0,20200227 19:00,20200227 19:07,PI
835,138418,138,11457,40258,75,1582843800.0,1582846080.0,20200227 17:50,20200227 18:28,1
836,138643,126,8335,37557,86,1582797300.0,1582799880.0,20200227 04:55,20200227 05:38,PO
837,140487,703,117,8203,33,1582857780.0,1582858740.0,20200227 21:43,20200227 21:59,33
838,139505,726,349,5174,8,1582812300.0,1582812540.0,20200227 09:05,20200227 09:09,34
839,139529,726,0,5193,19,1582837800.0,1582838340.0,20200227 16:10,20200227 16:19,34
840,140346,718,56,8962,36,1582859040.0,1582860120.0,20200227 22:04,20200227 22:22,33
841,139452,101,87,33340,60,1582821000.0,1582822740.0,20200227 11:30,20200227 11:59,28
842,139703,145,98,72844,136,1582809000.0,1582813080.0,20200227 08:10,20200227 09:18,4
843,138546,125,70,28892,55,1582821180.0,1582822860.0,20200227 11:33,20200227 12:01,10A
844,140491,703,63,8261,32,1582859640.0,1582860540.0,20200227 22:14,20200227 22:29,33
845,139517,726,0,5200,22,1582824720.0,1582825380.0,20200227 12:32,20200227 12:43,34
846,140320,703,112,9053,75,1582846500.0,1582847700.0,20200227 18:35,20200227 18:55,33
847,139663,150,56450,73409,40,1582848000.0,1582849200.0,20200227 19:00,20200227 19:20,4
848,140119,112,49,36248,79,1582831560.0,1582833960.0,20200227 14:26,20200227 15:06,9
849,140223,727,257,8410,27,1582805940.0,1582806660.0,20200227 07:19,20200227 07:31,33
850,139638,504,67,73585,106,1582809360.0,1582812540.0,20200227 08:16,20200227 09:09,4
851,138545,113,222,28700,50,1582820100.0,1582821600.0,20200227 11:15,20200227 11:40,10A
852,139268,147,4,19891,39,1582820160.0,1582821240.0,20200227 11:16,20200227 11:34,2
853,140505,703,390,8199,35,1582856040.0,1582857060.0,20200227 21:14,20200227 21:31,33
854,139725,134,0,72179,170,1582836120.0,1582841220.0,20200227 15:42,20200227 17:07,4
855,138881,143,322,7217,22,1582851600.0,1582852260.0,20200227 20:00,20200227 20:11,14
856,139645,504,418,87822,138,1582801200.0,1582805340.0,20200227 06:00,20200227 07:09,PO
857,138549,751,70,45479,117,1582833540.0,1582836420.0,20200227 14:59,20200227 15:47,10A
858,138813,142,0,9196,22,1582846860.0,1582847460.0,20200227 18:41,20200227 18:51,14
859,138368,122,42,31103,66,1582834620.0,1582836600.0,20200227 15:17,20200227 15:50,1
860,138535,118,14056,14056,32,1582840980.0,1582841880.0,20200227 17:03,20200227 17:18,10A
861,139298,147,0,416,103,1582829940.0,1582832400.0,20200227 13:59,20200227 14:40,2
862,138659,135,95,37655,79,1582812600.0,1582814940.0,20200227 09:10,20200227 09:49,10G
863,139709,501,93,72709,123,1582806300.0,1582809960.0,20200227 07:25,20200227 08:26,4
864,139467,113,418,90692,125,1582837260.0,1582840980.0,20200227 16:01,20200227 17:03,PO
865,138948,142,147,416,71,1582851180.0,1582852740.0,20200227 19:53,20200227 20:19,14
866,138926,141,322,6756,9,1582824900.0,1582825140.0,20200227 12:35,20200227 12:39,14
867,139123,127,66,49359,59,1582803000.0,1582804740.0,20200227 06:30,20200227 06:59,16
868,139750,120,31980,416,212,1582848000.0,1582853820.0,20200227 19:00,20200227 20:37,4
869,139326,145,654,13668,41,1582836900.0,1582838100.0,20200227 15:55,20200227 16:15,21
870,139647,503,434,73585,105,1582804860.0,1582808040.0,20200227 07:01,20200227 07:54,4
871,139169,111,5228,53121,45,1582816800.0,1582818180.0,20200227 10:20,20200227 10:43,16
872,138892,142,110,7071,11,1582818780.0,1582819080.0,20200227 10:53,20200227 10:58,14
873,138547,131,3452,416,90,1582824120.0,1582826820.0,20200227 12:22,20200227 13:07,10A
874,138747,117,416,416,29,1582848000.0,1582848240.0,20200227 19:00,20200227 19:04,PI
875,138378,147,42,31120,64,1582853580.0,1582855500.0,20200227 20:33,20200227 21:05,1
876,140099,127,49,36318,59,1582807080.0,1582808820.0,20200227 07:38,20200227 08:07,9
877,139338,149,346,9830,27,1582805700.0,1582806480.0,20200227 07:15,20200227 07:28,21
878,138852,141,62,9044,21,1582840680.0,1582841280.0,20200227 16:58,20200227 17:08,14
879,138985,141,322,6823,15,1582843560.0,1582843980.0,20200227 17:46,20200227 17:53,14
880,139723,119,381,72662,121,1582820700.0,1582824360.0,20200227 11:25,20200227 12:26,4
881,139466,110,418,90754,129,1582839360.0,1582843260.0,20200227 16:36,20200227 17:41,PO
