entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
793,140018,110,0,12458,26,1583337300.0,1583338080.0,20200304 10:55,20200304 11:08,8
794,140123,125,357,36223,76,1583323500.0,1583325780.0,20200304 07:05,20200304 07:43,9
795,138945,144,5164,7030,4,1583366400.0,1583366460.0,20200304 19:00,20200304 19:01,14
796,138742,123,535,416,121,1583344500.0,1583347560.0,20200304 12:55,20200304 13:46,13
797,140152,506,305,33463,46,1583373840.0,1583375160.0,20200304 21:04,20200304 21:26,9
798,139450,105,0,33340,61,1583345400.0,1583347200.0,20200304 13:10,20200304 13:40,28
799,139329,751,126,13740,31,1583362080.0,1583362980.0,20200304 17:48,20200304 18:03,21
800,138398,119,0,40569,73,1583329740.0,1583331900.0,20200304 08:49,20200304 09:25,1
801,140294,722,92,9053,29,1583344440.0,1583345280.0,20200304 12:54,20200304 13:08,33
802,140000,115,416,15986,24,1583314980.0,1583315640.0,20200304 04:43,20200304 04:54,PO
803,139340,148,346,9788,28,1583325900.0,1583326740.0,20200304 07:45,20200304 07:59,21
804,139449,105,0,33237,58,1583348400.0,1583350080.0,20200304 14:00,20200304 14:28,28
805,138544,104,0,28850,96,1583332500.0,1583336340.0,20200304 09:35,20200304 10:39,10A
806,138762,143,0,9434,37,1583336040.0,1583337120.0,20200304 10:34,20200304 10:52,14
807,140134,125,18862,34486,82,1583332980.0,1583335440.0,20200304 09:43,20200304 10:24,9
808,138661,126,393,37829,68,1583353500.0,1583355540.0,20200304 15:25,20200304 15:59,10G
809,139989,101,42,416,95,1583332140.0,1583334420.0,20200304 09:29,20200304 10:07,7
810,138981,142,143,4221,9,1583357280.0,1583357520.0,20200304 16:28,20200304 16:32,14
811,138406,137,0,40221,75,1583346540.0,1583348820.0,20200304 13:29,20200304 14:07,1
812,138536,137,376,30069,45,1583364120.0,1583365440.0,20200304 18:22,20200304 18:44,10A
813,138724,123,49,33107,53,1583335200.0,1583336760.0,20200304 10:20,20200304 10:46,13
814,138344,126,375,31155,59,1583322000.0,1583323680.0,20200304 06:40,20200304 07:08,1
815,140105,124,49,36256,61,1583319660.0,1583321460.0,20200304 06:01,20200304 06:31,9
816,139294,148,432,15067,21,1583339700.0,1583340300.0,20200304 11:35,20200304 11:45,2
817,138425,150,0,40300,69,1583381280.0,1583383320.0,20200304 23:08,20200304 23:42,1
818,140437,722,0,8220,31,1583343480.0,1583344440.0,20200304 12:38,20200304 12:54,33
819,140023,110,105,12862,14,1583349780.0,1583350140.0,20200304 14:23,20200304 14:29,8
820,140439,722,70,8206,39,1583346900.0,1583348040.0,20200304 13:35,20200304 13:54,33
821,140029,110,0,12823,17,1583364480.0,1583364960.0,20200304 18:28,20200304 18:36,8
822,138554,148,1151,26368,44,1583380980.0,1583382240.0,20200304 23:03,20200304 23:24,10A
823,139452,105,0,33340,61,1583339400.0,1583341200.0,20200304 11:30,20200304 12:00,28
824,138671,144,0,37777,67,1583336040.0,1583338020.0,20200304 10:34,20200304 11:07,10G
825,138844,142,0,9538,23,1583349420.0,1583350080.0,20200304 14:17,20200304 14:28,14
826,138538,115,376,30069,70,1583327040.0,1583329140.0,20200304 08:04,20200304 08:39,10A
827,138619,144,418,99832,126,1583323860.0,1583327580.0,20200304 07:11,20200304 08:13,PO
828,138788,142,58,9043,24,1583334480.0,1583335140.0,20200304 10:08,20200304 10:19,14
829,138669,126,143,37861,28,1583345160.0,1583347260.0,20200304 13:06,20200304 13:41,10G
830,140119,138,49,36125,77,1583350140.0,1583352480.0,20200304 14:29,20200304 15:08,9
831,139433,105,341,35613,41,1583350140.0,1583351340.0,20200304 14:29,20200304 14:49,28
832,139291,506,432,15058,20,1583333820.0,1583334420.0,20200304 09:57,20200304 10:07,2
833,139737,118,78,416,258,1583368500.0,1583375640.0,20200304 19:35,20200304 21:34,4
834,138794,142,59,9534,20,1583342100.0,1583342700.0,20200304 12:15,20200304 12:25,14
835,139156,140,359,52490,55,1583331240.0,1583332860.0,20200304 09:14,20200304 09:41,16
836,140126,125,260,34843,51,1583318040.0,1583319600.0,20200304 05:34,20200304 06:00,9
837,139360,751,346,14288,41,1583371860.0,1583373060.0,20200304 20:31,20200304 20:51,21
838,139168,138,59,43421,70,1583364300.0,1583366340.0,20200304 18:25,20200304 18:59,16
839,138861,142,403,9535,19,1583369820.0,1583370360.0,20200304 19:57,20200304 20:06,14
840,138774,141,0,9537,15,1583334180.0,1583334600.0,20200304 10:03,20200304 10:10,14
841,138957,141,322,7044,14,1583350920.0,1583351280.0,20200304 14:42,20200304 14:48,14
842,138747,135,535,49057,158,1583362080.0,1583366280.0,20200304 17:48,20200304 18:58,13
843,140131,125,535,34408,56,1583325780.0,1583327460.0,20200304 07:43,20200304 08:11,9
844,139531,727,0,5193,19,1583358240.0,1583358840.0,20200304 16:44,20200304 16:54,34
845,140153,144,485,416,85,1583349840.0,1583352360.0,20200304 14:24,20200304 15:06,9
846,139133,111,453,49316,63,1583371740.0,1583373600.0,20200304 20:29,20200304 21:00,16
847,139176,144,528,52874,62,1583346000.0,1583347860.0,20200304 13:20,20200304 13:51,16
848,139315,148,654,13463,38,1583332080.0,1583333220.0,20200304 09:28,20200304 09:47,21
849,138817,141,58,9587,27,1583344020.0,1583344800.0,20200304 12:47,20200304 13:00,14
850,138940,144,322,7030,11,1583360280.0,1583360580.0,20200304 17:18,20200304 17:23,14
851,138380,150,42,31056,72,1583379120.0,1583381280.0,20200304 22:32,20200304 23:08,1
852,138980,144,932,7063,33,1583355900.0,1583356440.0,20200304 16:05,20200304 16:14,14
853,138829,144,954,9273,44,1583353800.0,1583354700.0,20200304 15:30,20200304 15:45,14
854,139100,106,64,25409,51,1583320740.0,1583322240.0,20200304 06:19,20200304 06:44,15
855,139641,128,0,73512,123,1583329380.0,1583333100.0,20200304 08:43,20200304 09:45,4
856,138857,142,403,9662,19,1583365020.0,1583365560.0,20200304 18:37,20200304 18:46,14
857,139106,123,64,25366,49,1583353860.0,1583355300.0,20200304 15:31,20200304 15:55,15
858,139710,128,0,72661,118,1583325840.0,1583329380.0,20200304 07:44,20200304 08:43,4
859,138627,503,376,41060,62,1583336700.0,1583338560.0,20200304 10:45,20200304 11:16,10G
860,138410,122,0,40287,66,1583351400.0,1583353380.0,20200304 14:50,20200304 15:23,1
861,138953,142,322,7101,18,1583346600.0,1583347140.0,20200304 13:30,20200304 13:39,14
862,138342,139,42,30902,65,1583319420.0,1583321340.0,20200304 05:57,20200304 06:29,1
863,138720,123,49,33017,58,1583320380.0,1583322060.0,20200304 06:13,20200304 06:41,13
864,140127,140,485,34799,49,1583319900.0,1583321340.0,20200304 06:05,20200304 06:29,9
865,138890,143,322,7049,14,1583334420.0,1583334780.0,20200304 10:07,20200304 10:13,14
866,138373,137,42,31148,71,1583359920.0,1583362080.0,20200304 17:12,20200304 17:48,1
867,139255,134,376,364,172,1583344980.0,1583349660.0,20200304 13:03,20200304 14:21,19
868,139343,148,391,9524,39,1583333280.0,1583334420.0,20200304 09:48,20200304 10:07,21
869,139170,130,357,53071,66,1583339100.0,1583341080.0,20200304 11:25,20200304 11:58,16
870,139333,751,343,13768,49,1583375400.0,1583376840.0,20200304 21:30,20200304 21:54,21
871,139677,134,58,73585,105,1583377320.0,1583380440.0,20200304 22:02,20200304 22:54,4
872,138665,126,113,36598,68,1583319960.0,1583321940.0,20200304 06:06,20200304 06:39,10G
873,138737,123,235,34781,83,1583325720.0,1583328240.0,20200304 07:42,20200304 08:24,13
874,139444,120,19898,35346,61,1583331900.0,1583333700.0,20200304 09:25,20200304 09:55,28
875,138547,126,70,0,94,1583342100.0,1583345160.0,20200304 12:15,20200304 13:06,10A
