,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id,destination
139,138366,110,42,31156,73,1583264220.0,1583266380.0,20200303 14:37,20200303 15:13,1,ALTON PARK
140,139735,506,93,72753,147,1583265600.0,1583270040.0,20200303 15:00,20200303 16:14,4,DOWNTOWN
141,138545,144,398,28787,47,1583252160.0,1583253540.0,20200303 11:16,20200303 11:39,10A,DOWNTOWN VIA DODSON AVE HEALTH CTR
142,140337,727,642,9022,38,1583286900.0,1583288040.0,20200303 20:55,20200303 21:14,33,SHUTTLE PARK NORTH
143,139704,148,104,72501,114,1583247600.0,1583251200.0,20200303 10:00,20200303 11:00,4,DOWNTOWN
144,138347,139,418,45389,94,1583238300.0,1583241120.0,20200303 07:25,20200303 08:12,PO,
145,139502,726,0,5201,13,1583240820.0,1583241180.0,20200303 08:07,20200303 08:13,34,TREMONT + FRAZIER
146,138365,126,375,29922,66,1583263620.0,1583265540.0,20200303 14:27,20200303 14:59,1,ALTON PARK
147,140476,727,0,8165,38,1583284260.0,1583285520.0,20200303 20:11,20200303 20:32,33,SHUTTLE PARK SOUTH
148,138892,141,322,7036,14,1583250720.0,1583251140.0,20200303 10:52,20200303 10:59,14,MACLELLAN GYM UNIVERSITY CTR
149,140263,718,109,9053,30,1583245260.0,1583246100.0,20200303 09:21,20200303 09:35,33,SHUTTLE PARK NORTH
150,138805,141,70,9601,33,1583269680.0,1583270640.0,20200303 16:08,20200303 16:24,14,MCCALLIE + HOUSTON
151,140009,110,0,15800,26,1583256480.0,1583257260.0,20200303 12:28,20200303 12:41,7,DOWNTOWN
152,140487,727,220,8165,36,1583289840.0,1583290920.0,20200303 21:44,20200303 22:02,33,SHUTTLE PARK SOUTH
153,138567,138,70,26368,67,1583275560.0,1583277540.0,20200303 17:46,20200303 18:19,10A,DOWNTOWN
154,139662,140,418,87822,143,1583269140.0,1583273460.0,20200303 15:59,20200303 17:11,PO,
155,139753,145,0,72009,135,1583264340.0,1583268360.0,20200303 14:39,20200303 15:46,4,DOWNTOWN
156,140361,727,0,8164,32,1583235900.0,1583236860.0,20200303 06:45,20200303 07:01,33,SHUTTLE PARK SOUTH
157,139286,752,0,15176,37,1583235720.0,1583236800.0,20200303 06:42,20200303 07:00,2,DOWNTOWN
158,140363,729,220,8014,55,1583236500.0,1583238120.0,20200303 06:55,20200303 07:22,33,SHUTTLE PARK SOUTH
159,140264,718,304,8943,23,1583247120.0,1583247780.0,20200303 09:52,20200303 10:03,33,SHUTTLE PARK NORTH
160,140276,729,282,8957,26,1583266140.0,1583266920.0,20200303 15:09,20200303 15:22,33,SHUTTLE PARK NORTH
161,138909,143,134,7034,12,1583256000.0,1583256360.0,20200303 12:20,20200303 12:26,14,MACLELLAN GYM UNIVERSITY CTR
162,138906,143,322,7263,13,1583252160.0,1583252520.0,20200303 11:16,20200303 11:22,14,MACLELLAN GYM UNIVERSITY CTR
163,140384,727,220,8078,55,1583245020.0,1583245860.0,20200303 09:17,20200303 09:31,33,SHUTTLE PARK SOUTH
164,140116,139,57,36318,66,1583272380.0,1583274360.0,20200303 16:53,20200303 17:26,9,EAST LAKE  
