trip_id
139653
139694
139461
140000
139636
140097
138719
138337
138614
140031
139715
138643
139643
138338
139121
140098
138540
139644
138382
139468
138735
139718
140126
138341
140010
139998
138541
138383
140032
139261
139462
139309
139439
139698
140127
138342
139122
139150
140105
138527
139652
139245
138665
138384
138720
139706
139337
139285
138616
139454
140011
138343
140033
139646
139264
138655
139151
140135
139707
139123
139310
138385
140104
139648
138529
139253
138344
138736
139440
140948
139286
139339
138386
139455
138345
139647
139270
139716
139311
139152
140012
139124
139695
140123
140130
138638
138619
140034
138387
138721
139287
139463
139338
138657
139649
138563
139441
138751
138530
138752
139650
139153
139312
138388
139709
139271
138347
140099
139717
138557
139125
140131
139456
139246
138883
138737
140013
139710
139340
139288
139651
138637
138618
140035
138898
139990
138754
138658
140947
138768
139313
139265
139711
139442
138884
140132
139154
140106
138538
138911
138389
139126
138722
138755
139703
139341
139289
138542
138670
138769
139254
139457
138353
140014
138885
140036
138899
139272
139640
139712
139314
138756
140136
139127
139155
138770
138349
138738
140100
140003
138886
139290
139443
138531
139713
138666
139342
139641
138900
138398
139145
138757
138667
140015
139642
139336
138355
139266
139250
138771
138887
139156
139458
140037
138390
138723
140133
138901
140101
138758
139364
139307
138659
138350
138772
138517
138888
139139
139700
138400
139989
139315
139444
139273
138902
138759
140016
139174
140102
139258
138739
139655
138773
140134
139702
138626
140038
138889
139343
138391
139291
139991
138352
138903
138644
139459
138760
139704
138774
139267
138539
139316
138890
140128
138354
138912
139128
139169
138724
138544
140107
138761
140017
139438
138518
139292
139344
138781
140039
138891
138393
139140
139682
138904
138671
138762
139251
139719
139274
139317
138339
140137
138740
139453
140006
138775
138892
140103
138399
139157
138905
139657
140018
139293
138356
138763
139345
139437
138645
138624
140007
140040
138776
138394
138893
139993
139146
139318
138725
139268
138906
138357
139259
139170
138764
140129
138528
140108
138777
138401
139656
138894
138546
139294
139452
139346
138907
140019
138340
139747
138765
138741
138628
140041
138778
138402
139262
139319
139175
138895
139135
140117
138656
138908
140138
139667
139436
139721
138358
139129
138766
140008
139347
138395
138779
139295
138896
138547
140118
138726
140020
138909
138359
139247
138767
139269
139451
139320
139722
138629
139147
140009
140042
138520
139165
138403
139994
140147
138780
138897
138360
139691
138910
138795
138742
139720
139348
139296
138636
140148
139435
138404
139158
138817
139683
138927
139275
140021
139321
139255
138949
138796
139732
139995
138731
140043
138548
138669
138405
139672
138362
138818
138928
139450
140144
139176
138617
138532
139141
139297
139349
138950
138797
140109
138561
138406
138819
138929
139281
139322
139688
140022
139434
138630
138954
138798
139136
139756
138363
138743
140044
138660
138407
140124
138824
140002
138930
139298
139350
139171
139276
138521
140139
139669
138955
138799
139748
139449
139323
139252
138555
138825
138931
138408
138727
138365
140023
139166
138631
138956
138800
139738
140153
138564
140045
139433
138647
139130
139299
139351
140119
138826
139660
139105
138932
138732
138366
139753
138957
138801
138648
139324
139263
138744
138410
138549
139260
138827
139142
139686
138933
138533
139448
139988
140115
138367
140024
138958
140001
138802
139116
140149
139352
139159
139300
139735
140046
138411
138828
138934
138748
139684
140110
138728
139325
139277
139432
138368
138534
138959
139673
138803
138661
138412
139106
140145
138369
138829
138935
139148
139172
139301
140025
139353
138960
140125
138804
138733
139725
138620
139689
139447
138745
140047
140140
138662
138413
138830
139662
138936
139282
139117
139326
138621
139137
138370
139996
138550
139467
138961
138805
139751
138522
139431
138414
139177
138831
138371
138937
138729
139670
139354
138749
140120
139302
139107
139749
139131
140026
138962
139668
138806
140154
138641
140048
139278
138415
139327
138832
138938
139446
138649
139167
139739
138622
139466
138565
138372
138535
138963
138807
138746
139118
138734
138642
139355
139754
139303
140150
140116
138416
138833
139697
138939
138560
138650
139160
139149
140027
139661
139430
138964
138808
139328
138566
139727
140950
139283
140049
139108
138417
139997
138373
138663
138834
138940
138750
138730
139687
139736
139143
139685
138965
138809
138523
140146
139356
139304
139445
139178
138556
138374
140111
138835
138941
139119
139465
139733
139279
139329
140951
138418
140028
138966
138810
139759
139675
138747
138567
138632
139674
140050
139429
138836
138942
139173
139138
138651
139357
140141
139109
139305
138419
138375
139690
138967
138811
139726
138837
138943
138536
139330
139663
138551
139460
139284
139752
140952
140029
138968
138812
139120
138623
140051
139168
138376
138633
140121
138420
139671
139132
138838
138944
139750
139734
139306
139358
138969
138813
138664
139740
139331
139280
138839
138945
138552
139161
140030
140151
138421
138537
138970
138814
139755
139308
139359
138840
138946
138668
139728
138971
138815
138377
139144
140112
138524
139334
139692
138841
138947
139737
138972
138816
139362
138842
138948
138652
139676
138422
140142
139164
138881
139332
140953
140954
138378
139133
140122
139664
138634
139757
139360
139335
138423
139741
140152
139162
138553
139363
138525
139333
139729
139134
140113
138379
139693
139361
138424
140143
138653
139677
139163
138380
139665
138635
139758
138554
139742
138425
139730
138381
138526
138426
138654
