entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
887,139264,506,4,19889,26,1583922540.0,1583923320.0,20200311 06:29,20200311 06:42,2
888,139447,103,0,33322,55,1583955720.0,1583957400.0,20200311 15:42,20200311 16:10,28
889,140312,726,132,8410,27,1583959740.0,1583960520.0,20200311 16:49,20200311 17:02,33
890,139362,147,346,4043,9,1583970900.0,1583971140.0,20200311 19:55,20200311 19:59,21
891,140477,703,123,8158,36,1583972460.0,1583973540.0,20200311 20:21,20200311 20:39,33
892,140334,718,439,8499,38,1583973000.0,1583974140.0,20200311 20:30,20200311 20:49,33
893,139436,103,490,35613,40,1583942340.0,1583943540.0,20200311 11:59,20200311 12:19,28
894,139127,112,376,49370,58,1583930280.0,1583932020.0,20200311 08:38,20200311 09:07,16
895,140408,726,271,7773,24,1583935740.0,1583936460.0,20200311 10:09,20200311 10:21,33
896,138351,120,1110,31157,50,1583934180.0,1583935620.0,20200311 09:43,20200311 10:07,1
897,139285,503,57,15057,22,1583921820.0,1583922660.0,20200311 06:17,20200311 06:31,2
898,140218,726,2129,8622,42,1583923380.0,1583924580.0,20200311 06:43,20200311 07:03,PO
899,138643,141,8335,37653,90,1583916900.0,1583919600.0,20200311 04:55,20200311 05:40,PO
900,140429,729,0,8183,35,1583949360.0,1583950380.0,20200311 13:56,20200311 14:13,33
901,139280,145,100,20054,38,1583967000.0,1583968080.0,20200311 18:50,20200311 19:08,2
902,140147,131,44,364,136,1583944260.0,1583947740.0,20200311 12:31,20200311 13:29,9
903,138650,135,8335,37861,72,1583959680.0,1583961840.0,20200311 16:48,20200311 17:24,PO
904,140353,718,97,8945,31,1583954940.0,1583955840.0,20200311 15:29,20200311 15:44,33
905,140137,125,132,34684,62,1583937900.0,1583939760.0,20200311 10:45,20200311 11:16,9
906,139260,144,0,416,185,1583952960.0,1583957880.0,20200311 14:56,20200311 16:18,19
907,138734,131,49,33032,54,1583959740.0,1583961300.0,20200311 16:49,20200311 17:15,13
908,139547,727,1061,4787,16,1583933220.0,1583933700.0,20200311 09:27,20200311 09:35,34
909,140306,726,654,8763,28,1583948940.0,1583949720.0,20200311 13:49,20200311 14:02,33
910,140329,726,1061,5882,26,1583970420.0,1583971140.0,20200311 19:47,20200311 19:59,33
911,139567,727,435,4933,11,1583954760.0,1583955180.0,20200311 15:26,20200311 15:33,34
912,139296,503,0,15065,22,1583945460.0,1583946120.0,20200311 12:51,20200311 13:02,2
913,139445,103,108,33320,52,1583961780.0,1583963280.0,20200311 17:23,20200311 17:48,28
914,139139,127,418,65588,99,1583932800.0,1583935800.0,20200311 09:20,20200311 10:10,PO
915,140475,726,743,7914,32,1583971320.0,1583972280.0,20200311 20:02,20200311 20:18,33
916,139683,122,418,87822,130,1583945640.0,1583949540.0,20200311 12:54,20200311 13:59,PO
917,138644,134,108,11465,141,1583934600.0,1583938200.0,20200311 09:50,20200311 10:50,10G
918,138388,123,0,40554,72,1583926140.0,1583928300.0,20200311 07:29,20200311 08:05,1
919,140458,726,1028,8262,37,1583962380.0,1583963460.0,20200311 17:33,20200311 17:51,33
920,139431,103,399,35346,42,1583957400.0,1583958660.0,20200311 16:10,20200311 16:31,28
921,140336,729,87,8974,26,1583973840.0,1583974620.0,20200311 20:44,20200311 20:57,33
922,138616,501,17892,87735,73,1583922780.0,1583925000.0,20200311 06:33,20200311 07:10,10C
923,138353,134,0,31154,57,1583929260.0,1583930940.0,20200311 08:21,20200311 08:49,1
924,138564,138,70,26156,64,1583951100.0,1583953020.0,20200311 14:25,20200311 14:57,10A
925,139295,506,57,15005,34,1583943000.0,1583943960.0,20200311 12:10,20200311 12:26,2
926,139737,124,20396,416,237,1583971200.0,1583977680.0,20200311 20:00,20200311 21:48,4
927,138518,123,376,30069,65,1583936820.0,1583938740.0,20200311 10:27,20200311 10:59,10A
928,140476,718,69,8262,27,1583972160.0,1583972940.0,20200311 20:16,20200311 20:29,33
929,139639,145,418,87611,143,1583931900.0,1583936160.0,20200311 09:05,20200311 10:16,PO
930,139178,130,88,11465,290,1583962080.0,1583970840.0,20200311 17:28,20200311 19:54,16
931,139338,506,346,9765,30,1583925300.0,1583926140.0,20200311 07:15,20200311 07:29,21
932,140021,136,513,12862,21,1583946000.0,1583946600.0,20200311 13:00,20200311 13:10,8
933,139644,150,418,87609,130,1583918400.0,1583922420.0,20200311 05:20,20200311 06:27,PO
934,139988,138,0,416,101,1583953020.0,1583955480.0,20200311 14:57,20200311 15:38,7
935,140101,111,49,36191,61,1583932560.0,1583934420.0,20200311 09:16,20200311 09:47,9
936,138343,128,52,31153,64,1583921700.0,1583923740.0,20200311 06:15,20200311 06:49,1
937,138362,125,82,45134,76,1583946540.0,1583948820.0,20200311 13:09,20200311 13:47,1
938,139526,727,85,5203,10,1583954520.0,1583954760.0,20200311 15:22,20200311 15:26,34
939,138724,144,49,32955,49,1583937060.0,1583938500.0,20200311 10:31,20200311 10:55,13
940,139167,142,357,11465,187,1583959260.0,1583964360.0,20200311 16:41,20200311 18:06,16
941,138617,138,418,103984,149,1583946600.0,1583951040.0,20200311 13:10,20200311 14:24,PO
942,139643,131,418,87822,136,1583917260.0,1583921340.0,20200311 05:01,20200311 06:09,PO
943,140001,119,416,15986,29,1583953320.0,1583954160.0,20200311 15:02,20200311 15:16,PO
944,139336,506,654,13608,24,1583931780.0,1583932500.0,20200311 09:03,20200311 09:15,21
945,138385,130,0,40586,70,1583922600.0,1583924700.0,20200311 06:30,20200311 07:05,1
946,139750,144,91905,416,178,1583971200.0,1583976540.0,20200311 20:00,20200311 21:29,4
947,139653,148,418,87822,127,1583914860.0,1583918640.0,20200311 04:21,20200311 05:24,PO
948,140121,150,49,36145,75,1583965560.0,1583967840.0,20200311 18:26,20200311 19:04,9
949,140102,112,0,36181,64,1583934180.0,1583936040.0,20200311 09:43,20200311 10:14,9
950,138398,134,0,40442,69,1583931000.0,1583933040.0,20200311 08:50,20200311 09:24,1
951,139248,138,2912,61477,86,1583958060.0,1583960580.0,20200311 16:21,20200311 17:03,19
952,140036,136,432,52973,75,1583929800.0,1583932080.0,20200311 08:30,20200311 09:08,8
953,138740,144,485,34781,61,1583938560.0,1583940360.0,20200311 10:56,20200311 11:26,13
954,139536,727,1235,4188,9,1583964960.0,1583965200.0,20200311 18:16,20200311 18:20,34
