entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
722,138751,136,418,17159,50,1585307700.0,1585309200.0,20200327 07:15,20200327 07:40,PO
723,138786,143,5228,8805,7,1585316400.0,1585316580.0,20200327 09:40,20200327 09:43,14
724,140948,112,628,70598,79,1585305660.0,1585308000.0,20200327 06:41,20200327 07:20,3
725,140947,112,1054,416,151,1585310160.0,1585314060.0,20200327 07:56,20200327 09:01,3
726,139756,128,100,416,220,1585330800.0,1585336860.0,20200327 13:40,20200327 15:21,4
727,139299,120,141,15070,25,1585333800.0,1585334520.0,20200327 14:30,20200327 14:42,2
728,138730,140,49,33008,51,1585343640.0,1585345200.0,20200327 17:14,20200327 17:40,13
729,140286,726,3806,8975,30,1585334460.0,1585335360.0,20200327 14:41,20200327 14:56,PO
730,138812,136,3733,9540,11,1585348200.0,1585348440.0,20200327 18:30,20200327 18:34,14
731,139437,103,418,48616,77,1585320900.0,1585323180.0,20200327 10:55,20200327 11:33,PO
732,138815,136,5210,8240,13,1585351740.0,1585352100.0,20200327 19:29,20200327 19:35,14
733,140009,118,416,15621,29,1585326000.0,1585326840.0,20200327 12:20,20200327 12:34,PO
734,139671,126,0,73585,132,1585348020.0,1585352040.0,20200327 18:27,20200327 19:34,4
735,138794,143,4628,9600,10,1585326180.0,1585326420.0,20200327 12:23,20200327 12:27,14
736,138827,144,4547,9600,18,1585335120.0,1585335660.0,20200327 14:52,20200327 15:01,14
737,139122,130,99,49563,60,1585303140.0,1585304940.0,20200327 05:59,20200327 06:29,16
738,140341,703,1404,8974,27,1585358700.0,1585359480.0,20200327 21:25,20200327 21:38,33
739,139150,106,87,53103,61,1585303260.0,1585305180.0,20200327 06:01,20200327 06:33,16
740,139511,727,0,5203,17,1585320180.0,1585320720.0,20200327 10:43,20200327 10:52,34
741,138727,140,49,32098,52,1585332840.0,1585334220.0,20200327 14:14,20200327 14:37,13
742,139124,504,393,49306,59,1585306800.0,1585308540.0,20200327 07:00,20200327 07:29,16
743,139168,138,11465,11465,66,1585353600.0,1585354920.0,20200327 20:00,20200327 20:22,PI
744,139315,501,472,13747,39,1585315800.0,1585316940.0,20200327 09:30,20200327 09:49,21
745,138779,144,6607,9254,7,1585325760.0,1585325940.0,20200327 12:16,20200327 12:19,14
746,140401,726,1028,8262,33,1585317240.0,1585318200.0,20200327 09:54,20200327 10:10,33
747,138408,127,0,40274,79,1585332900.0,1585335300.0,20200327 14:15,20200327 14:55,1
748,138976,143,54,4100,35,1585334580.0,1585335660.0,20200327 14:43,20200327 15:01,14
749,140478,726,523,6749,24,1585355460.0,1585355880.0,20200327 20:31,20200327 20:38,33
750,138799,136,4659,9600,20,1585332180.0,1585332780.0,20200327 14:03,20200327 14:13,14
751,138376,501,375,30765,64,1585348260.0,1585350180.0,20200327 18:31,20200327 19:03,1
